time,co2mass,scenario
2014-02-15 00:00:00,3091659500000000.0,historical
2014-03-16 12:00:00,3092962000000000.0,historical
2014-04-16 00:00:00,3094254200000000.0,historical
2014-05-16 12:00:00,3095611000000000.0,historical
2014-06-16 00:00:00,3097136000000000.0,historical
2014-07-16 12:00:00,3098769000000000.0,historical
2014-08-16 12:00:00,3100264400000000.0,historical
2014-09-16 00:00:00,3101440200000000.0,historical
2014-10-16 12:00:00,3102625000000000.0,historical
2014-11-16 00:00:00,3103841300000000.0,historical
2014-12-16 12:00:00,3105328500000000.0,historical
2015-01-16 12:00:00,3107061000000000.0,ssp245
2015-02-15 00:00:00,3108633000000000.0,ssp245
2015-03-16 12:00:00,3110309600000000.0,ssp245
2015-04-16 00:00:00,3111954500000000.0,ssp245
2015-05-16 12:00:00,3113744500000000.0,ssp245
2015-06-16 00:00:00,3115655400000000.0,ssp245
2015-07-16 12:00:00,3117669500000000.0,ssp245
2015-08-16 12:00:00,3119770000000000.0,ssp245
2015-09-16 00:00:00,3121440200000000.0,ssp245
2015-10-16 12:00:00,3123058600000000.0,ssp245
2015-11-16 00:00:00,3124949500000000.0,ssp245
2015-12-16 12:00:00,3126956000000000.0,ssp245
2016-01-16 12:00:00,3129115600000000.0,ssp245
2016-02-15 00:00:00,3131127300000000.0,ssp245
2016-03-16 12:00:00,3133187500000000.0,ssp245
2016-04-16 00:00:00,3135368000000000.0,ssp245
2016-05-16 12:00:00,3137655000000000.0,ssp245
2016-06-16 00:00:00,3139923400000000.0,ssp245
2016-07-16 12:00:00,3142144000000000.0,ssp245
2016-08-16 12:00:00,3143875000000000.0,ssp245
2016-09-16 00:00:00,3145153000000000.0,ssp245
2016-10-16 12:00:00,3146421400000000.0,ssp245
2016-11-16 00:00:00,3147840600000000.0,ssp245
2016-12-16 12:00:00,3149438000000000.0,ssp245
2017-01-16 12:00:00,3151295400000000.0,ssp245
2017-02-15 00:00:00,3153121800000000.0,ssp245
2017-03-16 12:00:00,3154877600000000.0,ssp245
2017-04-16 00:00:00,3156724700000000.0,ssp245
2017-05-16 12:00:00,3158674400000000.0,ssp245
2017-06-16 00:00:00,3160792000000000.0,ssp245
2017-07-16 12:00:00,3162902800000000.0,ssp245
2017-08-16 12:00:00,3164839300000000.0,ssp245
2017-09-16 00:00:00,3166264400000000.0,ssp245
2017-10-16 12:00:00,3167630200000000.0,ssp245
2017-11-16 00:00:00,3169253100000000.0,ssp245
2017-12-16 12:00:00,3171011400000000.0,ssp245
2018-01-16 12:00:00,3172946800000000.0,ssp245
2018-02-15 00:00:00,3174898000000000.0,ssp245
2018-03-16 12:00:00,3176745400000000.0,ssp245
2018-04-16 00:00:00,3178768000000000.0,ssp245
2018-05-16 12:00:00,3180868600000000.0,ssp245
2018-06-16 00:00:00,3183126000000000.0,ssp245
2018-07-16 12:00:00,3185192600000000.0,ssp245
2018-08-16 12:00:00,3187037300000000.0,ssp245
2018-09-16 00:00:00,3188552600000000.0,ssp245
2018-10-16 12:00:00,3189967800000000.0,ssp245
2018-11-16 00:00:00,3191648000000000.0,ssp245
2018-12-16 12:00:00,3193386800000000.0,ssp245
2019-01-16 12:00:00,3195356600000000.0,ssp245
2019-02-15 00:00:00,3197315000000000.0,ssp245
2019-03-16 12:00:00,3199156000000000.0,ssp245
2019-04-16 00:00:00,3201189400000000.0,ssp245
2019-05-16 12:00:00,3203294500000000.0,ssp245
2019-06-16 00:00:00,3205521200000000.0,ssp245
2019-07-16 12:00:00,3207647200000000.0,ssp245
2019-08-16 12:00:00,3209558200000000.0,ssp245
2019-09-16 00:00:00,3210938500000000.0,ssp245
2019-10-16 12:00:00,3212415200000000.0,ssp245
2019-11-16 00:00:00,3213961600000000.0,ssp245
2019-12-16 12:00:00,3215802500000000.0,ssp245
2020-01-16 12:00:00,3217775500000000.0,ssp245
2020-02-15 00:00:00,3219724000000000.0,ssp245
2020-03-16 12:00:00,3221667000000000.0,ssp245
2020-04-16 00:00:00,3223783000000000.0,ssp245
2020-05-16 12:00:00,3225841500000000.0,ssp245
2020-06-16 00:00:00,3228001300000000.0,ssp245
2020-07-16 12:00:00,3230218900000000.0,ssp245
2020-08-16 12:00:00,3232097600000000.0,ssp245
2020-09-16 00:00:00,3233578300000000.0,ssp245
2020-10-16 12:00:00,3234924300000000.0,ssp245
2020-11-16 00:00:00,3236495700000000.0,ssp245
2020-12-16 12:00:00,3238321600000000.0,ssp245
2021-01-16 12:00:00,3240363000000000.0,ssp245
2021-02-15 00:00:00,3242261100000000.0,ssp245
2021-03-16 12:00:00,3244223100000000.0,ssp245
2021-04-16 00:00:00,3246284200000000.0,ssp245
2021-05-16 12:00:00,3248315000000000.0,ssp245
2021-06-16 00:00:00,3250562500000000.0,ssp245
2021-07-16 12:00:00,3252838000000000.0,ssp245
2021-08-16 12:00:00,3254744000000000.0,ssp245
2021-09-16 00:00:00,3256159400000000.0,ssp245
2021-10-16 12:00:00,3257692400000000.0,ssp245
2021-11-16 00:00:00,3259210000000000.0,ssp245
2021-12-16 12:00:00,3261043800000000.0,ssp245
2022-01-16 12:00:00,3263027600000000.0,ssp245
2022-02-15 00:00:00,3264980700000000.0,ssp245
2022-03-16 12:00:00,3266939000000000.0,ssp245
2022-04-16 00:00:00,3269062800000000.0,ssp245
2022-05-16 12:00:00,3271122000000000.0,ssp245
2022-06-16 00:00:00,3273350800000000.0,ssp245
2022-07-16 12:00:00,3275667100000000.0,ssp245
2022-08-16 12:00:00,3277514500000000.0,ssp245
2022-09-16 00:00:00,3278906600000000.0,ssp245
2022-10-16 12:00:00,3280397200000000.0,ssp245
2022-11-16 00:00:00,3282067200000000.0,ssp245
2022-12-16 12:00:00,3283883400000000.0,ssp245
2023-01-16 12:00:00,3285911400000000.0,ssp245
2023-02-15 00:00:00,3287791000000000.0,ssp245
2023-03-16 12:00:00,3289746800000000.0,ssp245
2023-04-16 00:00:00,3291866100000000.0,ssp245
2023-05-16 12:00:00,3293947300000000.0,ssp245
2023-06-16 00:00:00,3296170000000000.0,ssp245
2023-07-16 12:00:00,3298342400000000.0,ssp245
2023-08-16 12:00:00,3300322400000000.0,ssp245
2023-09-16 00:00:00,3301818000000000.0,ssp245
2023-10-16 12:00:00,3303180000000000.0,ssp245
2023-11-16 00:00:00,3304802900000000.0,ssp245
2023-12-16 12:00:00,3306656700000000.0,ssp245
2024-01-16 12:00:00,3308558500000000.0,ssp245
2024-02-15 00:00:00,3310562000000000.0,ssp245
2024-03-16 12:00:00,3312640400000000.0,ssp245
2024-04-16 00:00:00,3314704600000000.0,ssp245
2024-05-16 12:00:00,3316811000000000.0,ssp245
2024-06-16 00:00:00,3319057000000000.0,ssp245
2024-07-16 12:00:00,3321308000000000.0,ssp245
2024-08-16 12:00:00,3323185300000000.0,ssp245
2024-09-16 00:00:00,3324737100000000.0,ssp245
2024-10-16 12:00:00,3326172000000000.0,ssp245
2024-11-16 00:00:00,3327833300000000.0,ssp245
2024-12-16 12:00:00,3329667200000000.0,ssp245
2025-01-16 12:00:00,3331600500000000.0,ssp245
2025-02-15 00:00:00,3333636800000000.0,ssp245
2025-03-16 12:00:00,3335660600000000.0,ssp245
2025-04-16 00:00:00,3337872000000000.0,ssp245
2025-05-16 12:00:00,3340001200000000.0,ssp245
2025-06-16 00:00:00,3342295200000000.0,ssp245
2025-07-16 12:00:00,3344421800000000.0,ssp245
2025-08-16 12:00:00,3346351000000000.0,ssp245
2025-09-16 00:00:00,3347879200000000.0,ssp245
2025-10-16 12:00:00,3349325600000000.0,ssp245
2025-11-16 00:00:00,3351012100000000.0,ssp245
2025-12-16 12:00:00,3352849000000000.0,ssp245
2026-01-16 12:00:00,3354894500000000.0,ssp245
2026-02-15 00:00:00,3356944000000000.0,ssp245
2026-03-16 12:00:00,3359024400000000.0,ssp245
2026-04-16 00:00:00,3361260000000000.0,ssp245
2026-05-16 12:00:00,3363433700000000.0,ssp245
2026-06-16 00:00:00,3365647200000000.0,ssp245
2026-07-16 12:00:00,3367880600000000.0,ssp245
2026-08-16 12:00:00,3369721300000000.0,ssp245
2026-09-16 00:00:00,3371264800000000.0,ssp245
2026-10-16 12:00:00,3372682400000000.0,ssp245
2026-11-16 00:00:00,3374260800000000.0,ssp245
2026-12-16 12:00:00,3376166400000000.0,ssp245
2027-01-16 12:00:00,3378188500000000.0,ssp245
2027-02-15 00:00:00,3380207000000000.0,ssp245
2027-03-16 12:00:00,3382216100000000.0,ssp245
2027-04-16 00:00:00,3384317200000000.0,ssp245
2027-05-16 12:00:00,3386558600000000.0,ssp245
2027-06-16 00:00:00,3388804000000000.0,ssp245
2027-07-16 12:00:00,3391122000000000.0,ssp245
2027-08-16 12:00:00,3393066000000000.0,ssp245
2027-09-16 00:00:00,3394584600000000.0,ssp245
2027-10-16 12:00:00,3396074400000000.0,ssp245
2027-11-16 00:00:00,3397692000000000.0,ssp245
2027-12-16 12:00:00,3399617000000000.0,ssp245
2028-01-16 12:00:00,3401721000000000.0,ssp245
2028-02-15 00:00:00,3403690000000000.0,ssp245
2028-03-16 12:00:00,3405710400000000.0,ssp245
2028-04-16 00:00:00,3407884800000000.0,ssp245
2028-05-16 12:00:00,3410112200000000.0,ssp245
2028-06-16 00:00:00,3412397400000000.0,ssp245
2028-07-16 12:00:00,3414570700000000.0,ssp245
2028-08-16 12:00:00,3416603800000000.0,ssp245
2028-09-16 00:00:00,3418133600000000.0,ssp245
2028-10-16 12:00:00,3419675800000000.0,ssp245
2028-11-16 00:00:00,3421389700000000.0,ssp245
2028-12-16 12:00:00,3423195800000000.0,ssp245
2029-01-16 12:00:00,3425291400000000.0,ssp245
2029-02-15 00:00:00,3427304200000000.0,ssp245
2029-03-16 12:00:00,3429501000000000.0,ssp245
2029-04-16 00:00:00,3431589500000000.0,ssp245
2029-05-16 12:00:00,3433874700000000.0,ssp245
2029-06-16 00:00:00,3436264600000000.0,ssp245
2029-07-16 12:00:00,3438523700000000.0,ssp245
2029-08-16 12:00:00,3440530000000000.0,ssp245
2029-09-16 00:00:00,3442039100000000.0,ssp245
2029-10-16 12:00:00,3443477700000000.0,ssp245
2029-11-16 00:00:00,3445353200000000.0,ssp245
2029-12-16 12:00:00,3447132700000000.0,ssp245
2030-01-16 12:00:00,3449334000000000.0,ssp245
2030-02-15 00:00:00,3451321600000000.0,ssp245
2030-03-16 12:00:00,3453377000000000.0,ssp245
2030-04-16 00:00:00,3455655000000000.0,ssp245
2030-05-16 12:00:00,3457920000000000.0,ssp245
2030-06-16 00:00:00,3460287400000000.0,ssp245
2030-07-16 12:00:00,3462450700000000.0,ssp245
2030-08-16 12:00:00,3464359000000000.0,ssp245
2030-09-16 00:00:00,3465918300000000.0,ssp245
2030-10-16 12:00:00,3467344300000000.0,ssp245
2030-11-16 00:00:00,3468996000000000.0,ssp245
2030-12-16 12:00:00,3470969500000000.0,ssp245
2031-01-16 12:00:00,3473094400000000.0,ssp245
2031-02-15 00:00:00,3475143400000000.0,ssp245
2031-03-16 12:00:00,3477227500000000.0,ssp245
2031-04-16 00:00:00,3479363200000000.0,ssp245
2031-05-16 12:00:00,3481757400000000.0,ssp245
2031-06-16 00:00:00,3484088000000000.0,ssp245
2031-07-16 12:00:00,3486460600000000.0,ssp245
2031-08-16 12:00:00,3488541300000000.0,ssp245
2031-09-16 00:00:00,3490060000000000.0,ssp245
2031-10-16 12:00:00,3491547000000000.0,ssp245
2031-11-16 00:00:00,3493220400000000.0,ssp245
2031-12-16 12:00:00,3495221000000000.0,ssp245
2032-01-16 12:00:00,3497291700000000.0,ssp245
2032-02-15 00:00:00,3499361000000000.0,ssp245
2032-03-16 12:00:00,3501353700000000.0,ssp245
2032-04-16 00:00:00,3503717800000000.0,ssp245
2032-05-16 12:00:00,3505909300000000.0,ssp245
2032-06-16 00:00:00,3508196700000000.0,ssp245
2032-07-16 12:00:00,3510617100000000.0,ssp245
2032-08-16 12:00:00,3512621600000000.0,ssp245
2032-09-16 00:00:00,3514256600000000.0,ssp245
2032-10-16 12:00:00,3515561200000000.0,ssp245
2032-11-16 00:00:00,3517251800000000.0,ssp245
2032-12-16 12:00:00,3519176700000000.0,ssp245
2033-01-16 12:00:00,3521310800000000.0,ssp245
2033-02-15 00:00:00,3523410800000000.0,ssp245
2033-03-16 12:00:00,3525469700000000.0,ssp245
2033-04-16 00:00:00,3527625000000000.0,ssp245
2033-05-16 12:00:00,3529867700000000.0,ssp245
2033-06-16 00:00:00,3532343800000000.0,ssp245
2033-07-16 12:00:00,3534763200000000.0,ssp245
2033-08-16 12:00:00,3536730500000000.0,ssp245
2033-09-16 00:00:00,3538263300000000.0,ssp245
2033-10-16 12:00:00,3539765700000000.0,ssp245
2033-11-16 00:00:00,3541424100000000.0,ssp245
2033-12-16 12:00:00,3543437100000000.0,ssp245
2034-01-16 12:00:00,3545524000000000.0,ssp245
2034-02-15 00:00:00,3547724000000000.0,ssp245
2034-03-16 12:00:00,3549744600000000.0,ssp245
2034-04-16 00:00:00,3551836200000000.0,ssp245
2034-05-16 12:00:00,3554149000000000.0,ssp245
2034-06-16 00:00:00,3556661600000000.0,ssp245
2034-07-16 12:00:00,3559142000000000.0,ssp245
2034-08-16 12:00:00,3561104800000000.0,ssp245
2034-09-16 00:00:00,3562648300000000.0,ssp245
2034-10-16 12:00:00,3564184000000000.0,ssp245
2034-11-16 00:00:00,3565918300000000.0,ssp245
2034-12-16 12:00:00,3567810800000000.0,ssp245
2035-01-16 12:00:00,3569969800000000.0,ssp245
2035-02-15 00:00:00,3571973700000000.0,ssp245
2035-03-16 12:00:00,3574023000000000.0,ssp245
2035-04-16 00:00:00,3576340300000000.0,ssp245
2035-05-16 12:00:00,3578528000000000.0,ssp245
2035-06-16 00:00:00,3580927400000000.0,ssp245
2035-07-16 12:00:00,3583263300000000.0,ssp245
2035-08-16 12:00:00,3585278000000000.0,ssp245
2035-09-16 00:00:00,3586806600000000.0,ssp245
2035-10-16 12:00:00,3588365000000000.0,ssp245
2035-11-16 00:00:00,3590065700000000.0,ssp245
2035-12-16 12:00:00,3591963300000000.0,ssp245
2036-01-16 12:00:00,3594217000000000.0,ssp245
2036-02-15 00:00:00,3596237900000000.0,ssp245
2036-03-16 12:00:00,3598384800000000.0,ssp245
2036-04-16 00:00:00,3600600000000000.0,ssp245
2036-05-16 12:00:00,3602860000000000.0,ssp245
2036-06-16 00:00:00,3605308600000000.0,ssp245
2036-07-16 12:00:00,3607629700000000.0,ssp245
2036-08-16 12:00:00,3609655000000000.0,ssp245
2036-09-16 00:00:00,3611315000000000.0,ssp245
2036-10-16 12:00:00,3612676800000000.0,ssp245
2036-11-16 00:00:00,3614473000000000.0,ssp245
2036-12-16 12:00:00,3616385500000000.0,ssp245
2037-01-16 12:00:00,3618575000000000.0,ssp245
2037-02-15 00:00:00,3620563000000000.0,ssp245
2037-03-16 12:00:00,3622733200000000.0,ssp245
2037-04-16 00:00:00,3624918300000000.0,ssp245
2037-05-16 12:00:00,3627292000000000.0,ssp245
2037-06-16 00:00:00,3629644000000000.0,ssp245
2037-07-16 12:00:00,3632098000000000.0,ssp245
2037-08-16 12:00:00,3634084600000000.0,ssp245
2037-09-16 00:00:00,3635667300000000.0,ssp245
2037-10-16 12:00:00,3637090500000000.0,ssp245
2037-11-16 00:00:00,3638713700000000.0,ssp245
2037-12-16 12:00:00,3640687800000000.0,ssp245
2038-01-16 12:00:00,3642788600000000.0,ssp245
2038-02-15 00:00:00,3644931200000000.0,ssp245
2038-03-16 12:00:00,3647155200000000.0,ssp245
2038-04-16 00:00:00,3649489000000000.0,ssp245
2038-05-16 12:00:00,3651788400000000.0,ssp245
2038-06-16 00:00:00,3654174000000000.0,ssp245
2038-07-16 12:00:00,3656518500000000.0,ssp245
2038-08-16 12:00:00,3658717800000000.0,ssp245
2038-09-16 00:00:00,3660163300000000.0,ssp245
2038-10-16 12:00:00,3661646700000000.0,ssp245
2038-11-16 00:00:00,3663297600000000.0,ssp245
2038-12-16 12:00:00,3665239200000000.0,ssp245
2039-01-16 12:00:00,3667492700000000.0,ssp245
2039-02-15 00:00:00,3669702200000000.0,ssp245
2039-03-16 12:00:00,3671729000000000.0,ssp245
2039-04-16 00:00:00,3673885500000000.0,ssp245
2039-05-16 12:00:00,3676223000000000.0,ssp245
2039-06-16 00:00:00,3678638100000000.0,ssp245
2039-07-16 12:00:00,3681042300000000.0,ssp245
2039-08-16 12:00:00,3683120200000000.0,ssp245
2039-09-16 00:00:00,3684586400000000.0,ssp245
2039-10-16 12:00:00,3686030900000000.0,ssp245
2039-11-16 00:00:00,3687735200000000.0,ssp245
2039-12-16 12:00:00,3689663900000000.0,ssp245
2040-01-16 12:00:00,3691838500000000.0,ssp245
2040-02-15 00:00:00,3693932500000000.0,ssp245
2040-03-16 12:00:00,3696115000000000.0,ssp245
2040-04-16 00:00:00,3698401000000000.0,ssp245
2040-05-16 12:00:00,3700731000000000.0,ssp245
2040-06-16 00:00:00,3703210700000000.0,ssp245
2040-07-16 12:00:00,3705722500000000.0,ssp245
2040-08-16 12:00:00,3707598600000000.0,ssp245
2040-09-16 00:00:00,3709203600000000.0,ssp245
2040-10-16 12:00:00,3710825400000000.0,ssp245
2040-11-16 00:00:00,3712545300000000.0,ssp245
2040-12-16 12:00:00,3714392400000000.0,ssp245
2041-01-16 12:00:00,3716554400000000.0,ssp245
2041-02-15 00:00:00,3718812000000000.0,ssp245
2041-03-16 12:00:00,3720953800000000.0,ssp245
2041-04-16 00:00:00,3723153000000000.0,ssp245
2041-05-16 12:00:00,3725546000000000.0,ssp245
2041-06-16 00:00:00,3727943300000000.0,ssp245
2041-07-16 12:00:00,3730318700000000.0,ssp245
2041-08-16 12:00:00,3732352400000000.0,ssp245
2041-09-16 00:00:00,3733929400000000.0,ssp245
2041-10-16 12:00:00,3735322900000000.0,ssp245
2041-11-16 00:00:00,3736939400000000.0,ssp245
2041-12-16 12:00:00,3738889600000000.0,ssp245
2042-01-16 12:00:00,3741059600000000.0,ssp245
2042-02-15 00:00:00,3743289500000000.0,ssp245
2042-03-16 12:00:00,3745420300000000.0,ssp245
2042-04-16 00:00:00,3747726000000000.0,ssp245
2042-05-16 12:00:00,3750068800000000.0,ssp245
2042-06-16 00:00:00,3752512000000000.0,ssp245
2042-07-16 12:00:00,3754981700000000.0,ssp245
2042-08-16 12:00:00,3757014900000000.0,ssp245
2042-09-16 00:00:00,3758555700000000.0,ssp245
2042-10-16 12:00:00,3760104300000000.0,ssp245
2042-11-16 00:00:00,3761677600000000.0,ssp245
2042-12-16 12:00:00,3763714200000000.0,ssp245
2043-01-16 12:00:00,3765898700000000.0,ssp245
2043-02-15 00:00:00,3768043500000000.0,ssp245
2043-03-16 12:00:00,3770145600000000.0,ssp245
2043-04-16 00:00:00,3772397000000000.0,ssp245
2043-05-16 12:00:00,3774774300000000.0,ssp245
2043-06-16 00:00:00,3777369800000000.0,ssp245
2043-07-16 12:00:00,3779767700000000.0,ssp245
2043-08-16 12:00:00,3781850200000000.0,ssp245
2043-09-16 00:00:00,3783325600000000.0,ssp245
2043-10-16 12:00:00,3784736500000000.0,ssp245
2043-11-16 00:00:00,3786465000000000.0,ssp245
2043-12-16 12:00:00,3788358700000000.0,ssp245
2044-01-16 12:00:00,3790558600000000.0,ssp245
2044-02-15 00:00:00,3792721000000000.0,ssp245
2044-03-16 12:00:00,3794796300000000.0,ssp245
2044-04-16 00:00:00,3797066000000000.0,ssp245
2044-05-16 12:00:00,3799377000000000.0,ssp245
2044-06-16 00:00:00,3801787000000000.0,ssp245
2044-07-16 12:00:00,3804314800000000.0,ssp245
2044-08-16 12:00:00,3806372400000000.0,ssp245
2044-09-16 00:00:00,3807948000000000.0,ssp245
2044-10-16 12:00:00,3809376700000000.0,ssp245
2044-11-16 00:00:00,3811066500000000.0,ssp245
2044-12-16 12:00:00,3812959500000000.0,ssp245
2045-01-16 12:00:00,3815113000000000.0,ssp245
2045-02-15 00:00:00,3817368500000000.0,ssp245
2045-03-16 12:00:00,3819465600000000.0,ssp245
2045-04-16 00:00:00,3821681800000000.0,ssp245
2045-05-16 12:00:00,3824039700000000.0,ssp245
2045-06-16 00:00:00,3826484600000000.0,ssp245
2045-07-16 12:00:00,3828910200000000.0,ssp245
2045-08-16 12:00:00,3830966400000000.0,ssp245
2045-09-16 00:00:00,3832504500000000.0,ssp245
2045-10-16 12:00:00,3833984400000000.0,ssp245
2045-11-16 00:00:00,3835821300000000.0,ssp245
2045-12-16 12:00:00,3837636200000000.0,ssp245
2046-01-16 12:00:00,3839783700000000.0,ssp245
2046-02-15 00:00:00,3841913700000000.0,ssp245
2046-03-16 12:00:00,3844104000000000.0,ssp245
2046-04-16 00:00:00,3846404400000000.0,ssp245
2046-05-16 12:00:00,3848965300000000.0,ssp245
2046-06-16 00:00:00,3851307600000000.0,ssp245
2046-07-16 12:00:00,3853743200000000.0,ssp245
2046-08-16 12:00:00,3855626800000000.0,ssp245
2046-09-16 00:00:00,3857162200000000.0,ssp245
2046-10-16 12:00:00,3858653000000000.0,ssp245
2046-11-16 00:00:00,3860325000000000.0,ssp245
2046-12-16 12:00:00,3862228000000000.0,ssp245
2047-01-16 12:00:00,3864377500000000.0,ssp245
2047-02-15 00:00:00,3866489800000000.0,ssp245
2047-03-16 12:00:00,3868647000000000.0,ssp245
2047-04-16 00:00:00,3870938000000000.0,ssp245
2047-05-16 12:00:00,3873280000000000.0,ssp245
2047-06-16 00:00:00,3875698800000000.0,ssp245
2047-07-16 12:00:00,3878125200000000.0,ssp245
2047-08-16 12:00:00,3880095700000000.0,ssp245
2047-09-16 00:00:00,3881661800000000.0,ssp245
2047-10-16 12:00:00,3883066000000000.0,ssp245
2047-11-16 00:00:00,3884743400000000.0,ssp245
2047-12-16 12:00:00,3886721300000000.0,ssp245
2048-01-16 12:00:00,3888890500000000.0,ssp245
2048-02-15 00:00:00,3891066400000000.0,ssp245
2048-03-16 12:00:00,3893227000000000.0,ssp245
2048-04-16 00:00:00,3895560000000000.0,ssp245
2048-05-16 12:00:00,3897915600000000.0,ssp245
2048-06-16 00:00:00,3900431600000000.0,ssp245
2048-07-16 12:00:00,3902840300000000.0,ssp245
2048-08-16 12:00:00,3904903000000000.0,ssp245
2048-09-16 00:00:00,3906326000000000.0,ssp245
2048-10-16 12:00:00,3907774000000000.0,ssp245
2048-11-16 00:00:00,3909290800000000.0,ssp245
2048-12-16 12:00:00,3911333000000000.0,ssp245
2049-01-16 12:00:00,3913526000000000.0,ssp245
2049-02-15 00:00:00,3915647000000000.0,ssp245
2049-03-16 12:00:00,3917708000000000.0,ssp245
2049-04-16 00:00:00,3920024700000000.0,ssp245
2049-05-16 12:00:00,3922345300000000.0,ssp245
2049-06-16 00:00:00,3924710800000000.0,ssp245
2049-07-16 12:00:00,3927217000000000.0,ssp245
2049-08-16 12:00:00,3929257500000000.0,ssp245
2049-09-16 00:00:00,3930664000000000.0,ssp245
2049-10-16 12:00:00,3932100000000000.0,ssp245
2049-11-16 00:00:00,3933797000000000.0,ssp245
2049-12-16 12:00:00,3935762800000000.0,ssp245
2050-01-16 12:00:00,3937797800000000.0,ssp245
2050-02-15 00:00:00,3940019000000000.0,ssp245
2050-03-16 12:00:00,3942267800000000.0,ssp245
2050-04-16 00:00:00,3944508000000000.0,ssp245
2050-05-16 12:00:00,3946811600000000.0,ssp245
2050-06-16 00:00:00,3949267800000000.0,ssp245
2050-07-16 12:00:00,3951723700000000.0,ssp245
2050-08-16 12:00:00,3953748800000000.0,ssp245
2050-09-16 00:00:00,3955126700000000.0,ssp245
2050-10-16 12:00:00,3956561000000000.0,ssp245
2050-11-16 00:00:00,3958157300000000.0,ssp245
2050-12-16 12:00:00,3960151200000000.0,ssp245
2051-01-16 12:00:00,3962298200000000.0,ssp245
2051-02-15 00:00:00,3964446700000000.0,ssp245
2051-03-16 12:00:00,3966568200000000.0,ssp245
2051-04-16 00:00:00,3968878300000000.0,ssp245
2051-05-16 12:00:00,3971285000000000.0,ssp245
2051-06-16 00:00:00,3973775100000000.0,ssp245
2051-07-16 12:00:00,3976116200000000.0,ssp245
2051-08-16 12:00:00,3978225800000000.0,ssp245
2051-09-16 00:00:00,3979779000000000.0,ssp245
2051-10-16 12:00:00,3981137800000000.0,ssp245
2051-11-16 00:00:00,3982892800000000.0,ssp245
2051-12-16 12:00:00,3984868500000000.0,ssp245
2052-01-16 12:00:00,3986958300000000.0,ssp245
2052-02-15 00:00:00,3989123200000000.0,ssp245
2052-03-16 12:00:00,3991206000000000.0,ssp245
2052-04-16 00:00:00,3993418700000000.0,ssp245
2052-05-16 12:00:00,3995763000000000.0,ssp245
2052-06-16 00:00:00,3998245700000000.0,ssp245
2052-07-16 12:00:00,4000553700000000.0,ssp245
2052-08-16 12:00:00,4002525000000000.0,ssp245
2052-09-16 00:00:00,4003888500000000.0,ssp245
2052-10-16 12:00:00,4005199300000000.0,ssp245
2052-11-16 00:00:00,4006797800000000.0,ssp245
2052-12-16 12:00:00,4008756800000000.0,ssp245
2053-01-16 12:00:00,4010880200000000.0,ssp245
2053-02-15 00:00:00,4012928600000000.0,ssp245
2053-03-16 12:00:00,4015147800000000.0,ssp245
2053-04-16 00:00:00,4017255000000000.0,ssp245
2053-05-16 12:00:00,4019539400000000.0,ssp245
2053-06-16 00:00:00,4022118000000000.0,ssp245
2053-07-16 12:00:00,4024569300000000.0,ssp245
2053-08-16 12:00:00,4026526700000000.0,ssp245
2053-09-16 00:00:00,4027943500000000.0,ssp245
2053-10-16 12:00:00,4029289200000000.0,ssp245
2053-11-16 00:00:00,4030928000000000.0,ssp245
2053-12-16 12:00:00,4032773800000000.0,ssp245
2054-01-16 12:00:00,4034922300000000.0,ssp245
2054-02-15 00:00:00,4037026900000000.0,ssp245
2054-03-16 12:00:00,4039024000000000.0,ssp245
2054-04-16 00:00:00,4041313000000000.0,ssp245
2054-05-16 12:00:00,4043675700000000.0,ssp245
2054-06-16 00:00:00,4046033000000000.0,ssp245
2054-07-16 12:00:00,4048508000000000.0,ssp245
2054-08-16 12:00:00,4050528600000000.0,ssp245
2054-09-16 00:00:00,4051857400000000.0,ssp245
2054-10-16 12:00:00,4053177300000000.0,ssp245
2054-11-16 00:00:00,4054818500000000.0,ssp245
2054-12-16 12:00:00,4056689800000000.0,ssp245
2055-01-16 12:00:00,4058743600000000.0,ssp245
2055-02-15 00:00:00,4060820400000000.0,ssp245
2055-03-16 12:00:00,4062936300000000.0,ssp245
2055-04-16 00:00:00,4065023600000000.0,ssp245
2055-05-16 12:00:00,4067250300000000.0,ssp245
2055-06-16 00:00:00,4069649800000000.0,ssp245
2055-07-16 12:00:00,4072078000000000.0,ssp245
2055-08-16 12:00:00,4074028800000000.0,ssp245
2055-09-16 00:00:00,4075367200000000.0,ssp245
2055-10-16 12:00:00,4076685000000000.0,ssp245
2055-11-16 00:00:00,4078210000000000.0,ssp245
2055-12-16 12:00:00,4079979800000000.0,ssp245
2056-01-16 12:00:00,4082112000000000.0,ssp245
2056-02-15 00:00:00,4084170300000000.0,ssp245
2056-03-16 12:00:00,4086334700000000.0,ssp245
2056-04-16 00:00:00,4088490500000000.0,ssp245
2056-05-16 12:00:00,4090662000000000.0,ssp245
2056-06-16 00:00:00,4093018200000000.0,ssp245
2056-07-16 12:00:00,4095385000000000.0,ssp245
2056-08-16 12:00:00,4097459500000000.0,ssp245
2056-09-16 00:00:00,4098822900000000.0,ssp245
2056-10-16 12:00:00,4100197000000000.0,ssp245
2056-11-16 00:00:00,4101801000000000.0,ssp245
2056-12-16 12:00:00,4103536600000000.0,ssp245
2057-01-16 12:00:00,4105496700000000.0,ssp245
2057-02-15 00:00:00,4107605300000000.0,ssp245
2057-03-16 12:00:00,4109706000000000.0,ssp245
