latitude,longitude,cLand
-16.5,283.125,0.0
-16.5,284.375,0.0
-16.5,285.625,0.19228132
-16.5,286.875,3.3897548
-16.5,288.125,7.3320465
-16.5,289.375,13.893735
-16.5,290.625,12.972415
-16.5,291.875,45.855484
-16.5,293.125,53.62585
-16.5,294.375,29.02089
-16.5,295.625,9.990899
-16.5,296.875,3.3286448
-16.5,298.125,2.7557044
-16.5,299.37500000000006,1.5903783
-16.5,300.625,1.7076361
-16.5,301.875,1.5075902
-16.5,303.125,6.917538
-16.5,304.375,2.6316068
-16.5,305.625,5.0150223
-16.5,306.875,4.5617023
-16.5,308.125,1.8975091
-16.5,309.375,6.374913
-16.5,310.625,6.7909904
-16.5,311.875,4.606795
-16.5,313.125,9.133239
-16.5,314.375,3.7534196
-16.5,315.625,1.5802673
-16.5,316.875,1.4964579
-16.5,318.125,9.962062
-16.5,319.375,18.970041
-16.5,320.62500000000006,15.880137
-16.5,321.875,0.0
-16.5,323.125,0.0
-16.5,324.375,0.0
-16.5,325.625,0.0
-16.5,326.875,0.0
-16.5,328.125,0.0
-16.5,329.375,0.0
-16.5,330.625,0.0
-16.5,331.875,0.0
-16.5,333.125,0.0
-16.5,334.375,0.0
-16.5,335.625,0.0
-16.5,336.875,0.0
-16.5,338.125,0.0
-16.5,339.375,0.0
-16.5,340.625,0.0
-16.5,341.875,0.0
-16.5,343.125,0.0
-16.5,344.37500000000006,0.0
-16.5,345.625,0.0
-16.5,346.875,0.0
-16.5,348.125,0.0
-16.5,349.375,0.0
-16.5,350.625,0.0
-16.5,351.875,0.0
-16.5,353.125,0.0
-16.5,354.375,0.0
-16.5,355.625,0.0
-16.5,356.875,0.0
-16.5,358.125,0.0
-16.5,359.375,0.0
-15.5,0.625,0.0
-15.5,1.8749999999999998,0.0
-15.5,3.125,0.0
-15.5,4.375,0.0
-15.5,5.625,0.0
-15.5,6.875,0.0
-15.5,8.125,0.0
-15.5,9.375,0.0
-15.5,10.625,0.0
-15.5,11.875,0.88306457
-15.5,13.125000000000002,1.0325302
-15.5,14.375,1.4931719
-15.5,15.625000000000002,1.4247587
-15.5,16.875,1.4920598
-15.5,18.125,1.5719585
-15.5,19.375,1.5682147
-15.5,20.625,1.5794425
-15.5,21.875,1.5580456
-15.5,23.125,1.6190902
-15.5,24.375,1.658002
-15.5,25.625,2.0469053
-15.5,26.875,3.2815773
-15.5,28.125,4.309495
-15.5,29.375,3.1262608
-15.5,30.625000000000004,1.2629635
-15.5,31.875000000000004,0.9297989
-15.5,33.125,0.98596776
-15.5,34.375,1.3325965
-15.5,35.625,4.560385
-15.5,36.875,1.3751429
-15.5,38.125,1.4056674
-15.5,39.375,1.3463223
-15.5,40.625,1.5281856
-15.5,41.875,0.0
-15.5,43.125,1.6261412
-15.5,44.375,1.7154456
-15.5,45.625,1.5442368
-15.5,46.875,1.7188833
-15.5,48.125,5.1187162
-15.5,49.375,11.99431
-15.5,50.625,13.533722
-15.5,51.875,0.0
-15.5,53.125,0.0
-15.5,54.375,0.0
-15.5,55.625,0.0
-15.5,56.875,0.0
-15.5,58.125,0.0
-15.5,59.37499999999999,0.0
-15.5,60.62499999999999,0.0
-15.5,61.87500000000001,0.0
-15.5,63.12500000000001,0.0
-15.5,64.375,0.0
-15.5,65.625,0.0
-15.5,66.875,0.0
-15.5,68.125,0.0
-15.5,69.375,0.0
-15.5,70.625,0.0
-15.5,71.87500000000001,0.0
-15.5,73.125,0.0
-15.5,74.375,0.0
-15.5,75.625,0.0
-15.5,76.875,0.0
-15.5,78.125,0.0
-15.5,79.375,0.0
-15.5,80.625,0.0
-15.5,81.875,0.0
-15.5,83.12500000000001,0.0
-15.5,84.375,0.0
-15.5,85.625,0.0
-15.5,86.875,0.0
-15.5,88.125,0.0
-15.5,89.375,0.0
-15.5,90.625,0.0
-15.5,91.875,0.0
-15.5,93.125,0.0
-15.5,94.37500000000001,0.0
-15.5,95.625,0.0
-15.5,96.875,0.0
-15.5,98.125,0.0
-15.5,99.375,0.0
-15.5,100.625,0.0
-15.5,101.875,0.0
-15.5,103.125,0.0
-15.5,104.375,0.0
-15.5,105.62500000000001,0.0
-15.5,106.875,0.0
-15.5,108.125,0.0
-15.5,109.375,0.0
-15.5,110.625,0.0
-15.5,111.875,0.0
-15.5,113.125,0.0
-15.5,114.375,0.0
-15.5,115.62500000000001,0.0
-15.5,116.87500000000001,0.0
-15.5,118.125,0.0
-15.5,119.375,0.0
-15.5,120.625,0.0
-15.5,121.875,0.0
-15.5,123.125,1.0183284
-15.5,124.375,1.1616415
-15.5,125.625,1.2110257
-15.5,126.875,1.059575
-15.5,128.125,0.9331513
-15.5,129.375,1.0270218
-15.5,130.625,0.9487227
-15.5,131.875,0.52783936
-15.5,133.12500000000003,0.43622157
-15.5,134.375,0.8371277
-15.5,135.625,1.0918361
-15.5,136.875,1.0050162
-15.5,138.125,1.1158437
-15.5,139.375,1.22183
-15.5,140.625,0.6306954
-15.5,141.875,0.7357518
-15.5,143.125,0.98455846
-15.5,144.375,1.2269105
-15.5,145.625,2.166647
-15.5,146.875,1.4421268
-15.5,148.125,0.0
-15.5,149.375,0.0
-15.5,150.625,0.0
-15.5,151.875,0.0
-15.5,153.125,0.0
-15.5,154.375,0.0
-15.5,155.625,0.0
-15.5,156.875,0.0
-15.5,158.125,0.0
-15.5,159.375,0.0
-15.5,160.625,0.0
-15.5,161.875,0.0
-15.5,163.125,0.0
-15.5,164.375,0.0
-15.5,165.625,0.0
-15.5,166.875,0.0
-15.5,168.125,0.0
-15.5,169.375,0.0
-15.5,170.625,0.0
-15.5,171.875,0.0
-15.5,173.125,0.0
-15.5,174.375,0.0
-15.5,175.625,0.0
-15.5,176.87500000000003,0.0
-15.5,178.125,0.0
-15.5,179.375,0.0
-15.5,180.625,0.0
-15.5,181.875,0.0
-15.5,183.125,0.0
-15.5,184.375,0.0
-15.5,185.625,0.0
-15.5,186.875,0.0
-15.5,188.125,0.0
-15.5,189.375,0.0
-15.5,190.625,0.0
-15.5,191.875,0.0
-15.5,193.125,0.0
-15.5,194.375,0.0
-15.5,195.625,0.0
-15.5,196.875,0.0
-15.5,198.125,0.0
-15.5,199.37500000000003,0.0
-15.5,200.625,0.0
-15.5,201.875,0.0
-15.5,203.125,0.0
-15.5,204.375,0.0
-15.5,205.625,0.0
-15.5,206.875,0.0
-15.5,208.125,0.0
-15.5,209.375,0.0
-15.5,210.625,0.0
-15.5,211.875,0.0
-15.5,213.125,0.0
-15.5,214.375,0.0
-15.5,215.625,0.0
-15.5,216.875,0.0
-15.5,218.125,0.0
-15.5,219.375,0.0
-15.5,220.625,0.0
-15.5,221.87500000000003,0.0
-15.5,223.125,0.0
-15.5,224.375,0.0
-15.5,225.625,0.0
-15.5,226.875,0.0
-15.5,228.125,0.0
-15.5,229.375,0.0
-15.5,230.62499999999997,0.0
-15.5,231.875,0.0
-15.5,233.12500000000003,0.0
-15.5,234.375,0.0
-15.5,235.62500000000003,0.0
-15.5,236.875,0.0
-15.5,238.12500000000003,0.0
-15.5,239.375,0.0
-15.5,240.62500000000003,0.0
-15.5,241.875,0.0
-15.5,243.12500000000003,0.0
-15.5,244.375,0.0
-15.5,245.625,0.0
-15.5,246.875,0.0
-15.5,248.125,0.0
-15.5,249.37499999999997,0.0
-15.5,250.625,0.0
-15.5,251.87499999999997,0.0
-15.5,253.125,0.0
-15.5,254.37500000000003,0.0
-15.5,255.625,0.0
-15.5,256.875,0.0
-15.5,258.125,0.0
-15.5,259.375,0.0
-15.5,260.625,0.0
-15.5,261.875,0.0
-15.5,263.125,0.0
-15.5,264.375,0.0
-15.5,265.625,0.0
-15.5,266.875,0.0
-15.5,268.125,0.0
-15.5,269.375,0.0
-15.5,270.625,0.0
-15.5,271.875,0.0
-15.5,273.125,0.0
-15.5,274.375,0.0
-15.5,275.625,0.0
-15.5,276.875,0.0
-15.5,278.125,0.0
-15.5,279.375,0.0
-15.5,280.625,0.0
-15.5,281.875,0.0
-15.5,283.125,0.04260557
-15.5,284.375,0.0047208318
-15.5,285.625,2.2707305
-15.5,286.875,13.528538
-15.5,288.125,18.544811
-15.5,289.375,19.55828
-15.5,290.625,32.281776
-15.5,291.875,56.72365
-15.5,293.125,31.615215
-15.5,294.375,20.506796
-15.5,295.625,4.9963984
-15.5,296.875,5.419347
-15.5,298.125,6.0273213
-15.5,299.37500000000006,2.2182083
-15.5,300.625,1.6010829
-15.5,301.875,1.6034242
-15.5,303.125,2.4404743
-15.5,304.375,2.179406
-15.5,305.625,1.4861568
-15.5,306.875,1.4362031
-15.5,308.125,1.350806
-15.5,309.375,1.8910098
-15.5,310.625,3.6001234
-15.5,311.875,4.5550437
-15.5,313.125,6.735113
-15.5,314.375,3.4919896
-15.5,315.625,1.3578815
-15.5,316.875,1.9746932
-15.5,318.125,7.5835605
-15.5,319.375,11.134994
-15.5,320.62500000000006,18.013344
-15.5,321.875,0.0
-15.5,323.125,0.0
-15.5,324.375,0.0
-15.5,325.625,0.0
-15.5,326.875,0.0
-15.5,328.125,0.0
-15.5,329.375,0.0
-15.5,330.625,0.0
-15.5,331.875,0.0
-15.5,333.125,0.0
-15.5,334.375,0.0
-15.5,335.625,0.0
-15.5,336.875,0.0
-15.5,338.125,0.0
-15.5,339.375,0.0
-15.5,340.625,0.0
-15.5,341.875,0.0
-15.5,343.125,0.0
-15.5,344.37500000000006,0.0
-15.5,345.625,0.0
-15.5,346.875,0.0
-15.5,348.125,0.0
-15.5,349.375,0.0
-15.5,350.625,0.0
-15.5,351.875,0.0
-15.5,353.125,0.0
-15.5,354.375,0.0
-15.5,355.625,0.0
-15.5,356.875,0.0
-15.5,358.125,0.0
-15.5,359.375,0.0
-14.500000000000002,0.625,0.0
-14.500000000000002,1.8749999999999998,0.0
-14.500000000000002,3.125,0.0
-14.500000000000002,4.375,0.0
-14.500000000000002,5.625,0.0
-14.500000000000002,6.875,0.0
-14.500000000000002,8.125,0.0
-14.500000000000002,9.375,0.0
-14.500000000000002,10.625,0.0
-14.500000000000002,11.875,0.99993354
-14.500000000000002,13.125000000000002,1.1146362
-14.500000000000002,14.375,1.3459483
-14.500000000000002,15.625000000000002,1.4672683
-14.500000000000002,16.875,1.7778524
-14.500000000000002,18.125,1.863045
-14.500000000000002,19.375,1.8316479
-14.500000000000002,20.625,1.7793236
-14.500000000000002,21.875,1.7964216
-14.500000000000002,23.125,1.799278
-14.500000000000002,24.375,1.808677
-14.500000000000002,25.625,1.8658267
-14.500000000000002,26.875,1.6078535
-14.500000000000002,28.125,2.6691222
-14.500000000000002,29.375,6.308586
-14.500000000000002,30.625000000000004,2.948878
-14.500000000000002,31.875000000000004,3.990639
-14.500000000000002,33.125,3.3503568
-14.500000000000002,34.375,6.728951
-14.500000000000002,35.625,4.9015574
-14.500000000000002,36.875,1.4415774
-14.500000000000002,38.125,1.1958907
-14.500000000000002,39.375,1.2875661
-14.500000000000002,40.625,1.3555984
-14.500000000000002,41.875,0.0
-14.500000000000002,43.125,0.0
-14.500000000000002,44.375,0.0
-14.500000000000002,45.625,3.8696098
-14.500000000000002,46.875,3.320848
-14.500000000000002,48.125,4.7460055
-14.500000000000002,49.375,19.24211
-14.500000000000002,50.625,23.414536
-14.500000000000002,51.875,0.0
-14.500000000000002,53.125,0.0
-14.500000000000002,54.375,0.0
-14.500000000000002,55.625,0.0
-14.500000000000002,56.875,0.0
-14.500000000000002,58.125,0.0
-14.500000000000002,59.37499999999999,0.0
-14.500000000000002,60.62499999999999,0.0
-14.500000000000002,61.87500000000001,0.0
-14.500000000000002,63.12500000000001,0.0
-14.500000000000002,64.375,0.0
-14.500000000000002,65.625,0.0
-14.500000000000002,66.875,0.0
-14.500000000000002,68.125,0.0
-14.500000000000002,69.375,0.0
-14.500000000000002,70.625,0.0
-14.500000000000002,71.87500000000001,0.0
-14.500000000000002,73.125,0.0
-14.500000000000002,74.375,0.0
-14.500000000000002,75.625,0.0
-14.500000000000002,76.875,0.0
-14.500000000000002,78.125,0.0
-14.500000000000002,79.375,0.0
-14.500000000000002,80.625,0.0
-14.500000000000002,81.875,0.0
-14.500000000000002,83.12500000000001,0.0
-14.500000000000002,84.375,0.0
-14.500000000000002,85.625,0.0
-14.500000000000002,86.875,0.0
-14.500000000000002,88.125,0.0
-14.500000000000002,89.375,0.0
-14.500000000000002,90.625,0.0
-14.500000000000002,91.875,0.0
-14.500000000000002,93.125,0.0
-14.500000000000002,94.37500000000001,0.0
-14.500000000000002,95.625,0.0
-14.500000000000002,96.875,0.0
-14.500000000000002,98.125,0.0
-14.500000000000002,99.375,0.0
-14.500000000000002,100.625,0.0
-14.500000000000002,101.875,0.0
-14.500000000000002,103.125,0.0
-14.500000000000002,104.375,0.0
-14.500000000000002,105.62500000000001,0.0
-14.500000000000002,106.875,0.0
-14.500000000000002,108.125,0.0
-14.500000000000002,109.375,0.0
-14.500000000000002,110.625,0.0
-14.500000000000002,111.875,0.0
-14.500000000000002,113.125,0.0
-14.500000000000002,114.375,0.0
-14.500000000000002,115.62500000000001,0.0
-14.500000000000002,116.87500000000001,0.0
-14.500000000000002,118.125,0.0
-14.500000000000002,119.375,0.0
-14.500000000000002,120.625,0.0
-14.500000000000002,121.875,0.0
-14.500000000000002,123.125,0.0
-14.500000000000002,124.375,1.2305368
-14.500000000000002,125.625,1.2259401
-14.500000000000002,126.875,1.1405722
-14.500000000000002,128.125,1.0648676
-14.500000000000002,129.375,0.88913304
-14.500000000000002,130.625,0.95597
-14.500000000000002,131.875,0.89160025
-14.500000000000002,133.12500000000003,0.8168612
-14.500000000000002,134.375,1.205834
-14.500000000000002,135.625,1.4670688
-14.500000000000002,136.875,1.6568714
-14.500000000000002,138.125,1.743624
-14.500000000000002,139.375,0.0
-14.500000000000002,140.625,0.8881966
-14.500000000000002,141.875,0.9261344
-14.500000000000002,143.125,1.0755657
-14.500000000000002,144.375,1.5345612
-14.500000000000002,145.625,1.6829115
-14.500000000000002,146.875,0.0
-14.500000000000002,148.125,0.0
-14.500000000000002,149.375,0.0
-14.500000000000002,150.625,0.0
-14.500000000000002,151.875,0.0
-14.500000000000002,153.125,0.0
-14.500000000000002,154.375,0.0
-14.500000000000002,155.625,0.0
-14.500000000000002,156.875,0.0
-14.500000000000002,158.125,0.0
-14.500000000000002,159.375,0.0
-14.500000000000002,160.625,0.0
-14.500000000000002,161.875,0.0
-14.500000000000002,163.125,0.0
-14.500000000000002,164.375,0.0
-14.500000000000002,165.625,0.0
-14.500000000000002,166.875,0.0
-14.500000000000002,168.125,0.0
-14.500000000000002,169.375,0.0
-14.500000000000002,170.625,0.0
-14.500000000000002,171.875,0.0
-14.500000000000002,173.125,0.0
-14.500000000000002,174.375,0.0
-14.500000000000002,175.625,0.0
-14.500000000000002,176.87500000000003,0.0
-14.500000000000002,178.125,0.0
-14.500000000000002,179.375,0.0
-14.500000000000002,180.625,0.0
-14.500000000000002,181.875,0.0
-14.500000000000002,183.125,0.0
-14.500000000000002,184.375,0.0
-14.500000000000002,185.625,0.0
-14.500000000000002,186.875,0.0
-14.500000000000002,188.125,0.0
-14.500000000000002,189.375,0.0
-14.500000000000002,190.625,0.0
-14.500000000000002,191.875,0.0
-14.500000000000002,193.125,0.0
-14.500000000000002,194.375,0.0
-14.500000000000002,195.625,0.0
-14.500000000000002,196.875,0.0
-14.500000000000002,198.125,0.0
-14.500000000000002,199.37500000000003,0.0
-14.500000000000002,200.625,0.0
-14.500000000000002,201.875,0.0
-14.500000000000002,203.125,0.0
-14.500000000000002,204.375,0.0
-14.500000000000002,205.625,0.0
-14.500000000000002,206.875,0.0
-14.500000000000002,208.125,0.0
-14.500000000000002,209.375,0.0
-14.500000000000002,210.625,0.0
-14.500000000000002,211.875,0.0
-14.500000000000002,213.125,0.0
-14.500000000000002,214.375,0.0
-14.500000000000002,215.625,0.0
-14.500000000000002,216.875,0.0
-14.500000000000002,218.125,0.0
-14.500000000000002,219.375,0.0
-14.500000000000002,220.625,0.0
-14.500000000000002,221.87500000000003,0.0
-14.500000000000002,223.125,0.0
-14.500000000000002,224.375,0.0
-14.500000000000002,225.625,0.0
-14.500000000000002,226.875,0.0
-14.500000000000002,228.125,0.0
-14.500000000000002,229.375,0.0
-14.500000000000002,230.62499999999997,0.0
-14.500000000000002,231.875,0.0
-14.500000000000002,233.12500000000003,0.0
-14.500000000000002,234.375,0.0
-14.500000000000002,235.62500000000003,0.0
-14.500000000000002,236.875,0.0
-14.500000000000002,238.12500000000003,0.0
-14.500000000000002,239.375,0.0
-14.500000000000002,240.62500000000003,0.0
-14.500000000000002,241.875,0.0
-14.500000000000002,243.12500000000003,0.0
-14.500000000000002,244.375,0.0
-14.500000000000002,245.625,0.0
-14.500000000000002,246.875,0.0
-14.500000000000002,248.125,0.0
-14.500000000000002,249.37499999999997,0.0
-14.500000000000002,250.625,0.0
-14.500000000000002,251.87499999999997,0.0
-14.500000000000002,253.125,0.0
-14.500000000000002,254.37500000000003,0.0
-14.500000000000002,255.625,0.0
-14.500000000000002,256.875,0.0
-14.500000000000002,258.125,0.0
-14.500000000000002,259.375,0.0
-14.500000000000002,260.625,0.0
-14.500000000000002,261.875,0.0
-14.500000000000002,263.125,0.0
-14.500000000000002,264.375,0.0
-14.500000000000002,265.625,0.0
-14.500000000000002,266.875,0.0
-14.500000000000002,268.125,0.0
-14.500000000000002,269.375,0.0
-14.500000000000002,270.625,0.0
-14.500000000000002,271.875,0.0
-14.500000000000002,273.125,0.0
-14.500000000000002,274.375,0.0
-14.500000000000002,275.625,0.0
-14.500000000000002,276.875,0.0
-14.500000000000002,278.125,0.0
-14.500000000000002,279.375,0.0
-14.500000000000002,280.625,0.0
-14.500000000000002,281.875,0.0
-14.500000000000002,283.125,0.05042725
-14.500000000000002,284.375,0.48286596
-14.500000000000002,285.625,8.849597
-14.500000000000002,286.875,19.413141
-14.500000000000002,288.125,21.661907
-14.500000000000002,289.375,28.4371
-14.500000000000002,290.625,45.33943
-14.500000000000002,291.875,31.23013
-14.500000000000002,293.125,11.133495
-14.500000000000002,294.375,14.921404
-14.500000000000002,295.625,5.2544746
-14.500000000000002,296.875,5.564652
-14.500000000000002,298.125,5.824304
-14.500000000000002,299.37500000000006,3.280218
-14.500000000000002,300.625,1.7201022
-14.500000000000002,301.875,1.6638356
-14.500000000000002,303.125,1.5371442
-14.500000000000002,304.375,1.6475662
-14.500000000000002,305.625,1.6545566
-14.500000000000002,306.875,1.6044955
-14.500000000000002,308.125,1.6410328
-14.500000000000002,309.375,1.338631
-14.500000000000002,310.625,1.2205884
-14.500000000000002,311.875,1.5212739
-14.500000000000002,313.125,1.8522936
-14.500000000000002,314.375,1.7344973
-14.500000000000002,315.625,1.4425108
-14.500000000000002,316.875,2.7001925
-14.500000000000002,318.125,7.1267157
-14.500000000000002,319.375,15.821751
-14.500000000000002,320.62500000000006,26.23265
-14.500000000000002,321.875,0.0
-14.500000000000002,323.125,0.0
-14.500000000000002,324.375,0.0
-14.500000000000002,325.625,0.0
-14.500000000000002,326.875,0.0
-14.500000000000002,328.125,0.0
-14.500000000000002,329.375,0.0
-14.500000000000002,330.625,0.0
-14.500000000000002,331.875,0.0
-14.500000000000002,333.125,0.0
-14.500000000000002,334.375,0.0
-14.500000000000002,335.625,0.0
-14.500000000000002,336.875,0.0
-14.500000000000002,338.125,0.0
-14.500000000000002,339.375,0.0
-14.500000000000002,340.625,0.0
-14.500000000000002,341.875,0.0
-14.500000000000002,343.125,0.0
-14.500000000000002,344.37500000000006,0.0
-14.500000000000002,345.625,0.0
-14.500000000000002,346.875,0.0
-14.500000000000002,348.125,0.0
-14.500000000000002,349.375,0.0
-14.500000000000002,350.625,0.0
-14.500000000000002,351.875,0.0
-14.500000000000002,353.125,0.0
-14.500000000000002,354.375,0.0
-14.500000000000002,355.625,0.0
-14.500000000000002,356.875,0.0
-14.500000000000002,358.125,0.0
-14.500000000000002,359.375,0.0
-13.5,0.625,0.0
-13.5,1.8749999999999998,0.0
-13.5,3.125,0.0
-13.5,4.375,0.0
-13.5,5.625,0.0
-13.5,6.875,0.0
-13.5,8.125,0.0
-13.5,9.375,0.0
-13.5,10.625,0.0
-13.5,11.875,1.1045535
-13.5,13.125000000000002,1.1610764
-13.5,14.375,2.78988
-13.5,15.625000000000002,1.9470205
-13.5,16.875,2.0655153
-13.5,18.125,2.082759
-13.5,19.375,2.1627283
-13.5,20.625,1.9902456
-13.5,21.875,1.7024044
-13.5,23.125,1.807256
-13.5,24.375,1.8688772
-13.5,25.625,3.0691454
-13.5,26.875,5.8684072
-13.5,28.125,2.2934878
-13.5,29.375,2.0582325
-13.5,30.625000000000004,3.1238136
-13.5,31.875000000000004,6.147609
-13.5,33.125,8.010402
-13.5,34.375,6.786847
-13.5,35.625,6.1930895
-13.5,36.875,3.24991
-13.5,38.125,1.684686
-13.5,39.375,1.1170616
-13.5,40.625,1.070514
-13.5,41.875,0.0
-13.5,43.125,0.0
-13.5,44.375,0.0
-13.5,45.625,0.0
-13.5,46.875,3.5272722
-13.5,48.125,3.6212237
-13.5,49.375,7.769725
-13.5,50.625,9.774732
-13.5,51.875,0.0
-13.5,53.125,0.0
-13.5,54.375,0.0
-13.5,55.625,0.0
-13.5,56.875,0.0
-13.5,58.125,0.0
-13.5,59.37499999999999,0.0
-13.5,60.62499999999999,0.0
-13.5,61.87500000000001,0.0
-13.5,63.12500000000001,0.0
-13.5,64.375,0.0
-13.5,65.625,0.0
-13.5,66.875,0.0
-13.5,68.125,0.0
-13.5,69.375,0.0
-13.5,70.625,0.0
-13.5,71.87500000000001,0.0
-13.5,73.125,0.0
-13.5,74.375,0.0
-13.5,75.625,0.0
-13.5,76.875,0.0
-13.5,78.125,0.0
-13.5,79.375,0.0
-13.5,80.625,0.0
-13.5,81.875,0.0
-13.5,83.12500000000001,0.0
-13.5,84.375,0.0
-13.5,85.625,0.0
-13.5,86.875,0.0
-13.5,88.125,0.0
-13.5,89.375,0.0
-13.5,90.625,0.0
-13.5,91.875,0.0
-13.5,93.125,0.0
-13.5,94.37500000000001,0.0
-13.5,95.625,0.0
-13.5,96.875,0.0
-13.5,98.125,0.0
-13.5,99.375,0.0
-13.5,100.625,0.0
-13.5,101.875,0.0
-13.5,103.125,0.0
-13.5,104.375,0.0
-13.5,105.62500000000001,0.0
-13.5,106.875,0.0
-13.5,108.125,0.0
-13.5,109.375,0.0
-13.5,110.625,0.0
-13.5,111.875,0.0
-13.5,113.125,0.0
-13.5,114.375,0.0
-13.5,115.62500000000001,0.0
-13.5,116.87500000000001,0.0
-13.5,118.125,0.0
-13.5,119.375,0.0
-13.5,120.625,0.0
-13.5,121.875,0.0
-13.5,123.125,0.0
-13.5,124.375,0.0
-13.5,125.625,1.1310935
-13.5,126.875,1.1480212
-13.5,128.125,1.0778607
-13.5,129.375,1.0997741
-13.5,130.625,1.1072592
-13.5,131.875,1.4567754
-13.5,133.12500000000003,1.4486334
-13.5,134.375,1.5579213
-13.5,135.625,1.6190124
-13.5,136.875,1.7059108
-13.5,138.125,1.479241
-13.5,139.375,0.0
-13.5,140.625,1.2725393
-13.5,141.875,1.1248873
-13.5,143.125,1.2092206
-13.5,144.375,1.5246456
-13.5,145.625,0.0
-13.5,146.875,0.0
-13.5,148.125,0.0
-13.5,149.375,0.0
-13.5,150.625,0.0
-13.5,151.875,0.0
-13.5,153.125,0.0
-13.5,154.375,0.0
-13.5,155.625,0.0
-13.5,156.875,0.0
-13.5,158.125,0.0
-13.5,159.375,0.0
-13.5,160.625,0.0
-13.5,161.875,0.0
-13.5,163.125,0.0
-13.5,164.375,0.0
-13.5,165.625,0.0
-13.5,166.875,0.0
-13.5,168.125,0.0
-13.5,169.375,0.0
-13.5,170.625,0.0
-13.5,171.875,0.0
-13.5,173.125,0.0
-13.5,174.375,0.0
-13.5,175.625,0.0
-13.5,176.87500000000003,0.0
-13.5,178.125,0.0
-13.5,179.375,0.0
-13.5,180.625,0.0
-13.5,181.875,0.0
-13.5,183.125,0.0
-13.5,184.375,0.0
-13.5,185.625,0.0
-13.5,186.875,0.0
-13.5,188.125,0.0
-13.5,189.375,0.0
-13.5,190.625,0.0
-13.5,191.875,0.0
-13.5,193.125,0.0
-13.5,194.375,0.0
-13.5,195.625,0.0
-13.5,196.875,0.0
-13.5,198.125,0.0
-13.5,199.37500000000003,0.0
-13.5,200.625,0.0
-13.5,201.875,0.0
-13.5,203.125,0.0
-13.5,204.375,0.0
-13.5,205.625,0.0
-13.5,206.875,0.0
-13.5,208.125,0.0
-13.5,209.375,0.0
-13.5,210.625,0.0
-13.5,211.875,0.0
-13.5,213.125,0.0
-13.5,214.375,0.0
-13.5,215.625,0.0
-13.5,216.875,0.0
-13.5,218.125,0.0
-13.5,219.375,0.0
-13.5,220.625,0.0
-13.5,221.87500000000003,0.0
-13.5,223.125,0.0
-13.5,224.375,0.0
-13.5,225.625,0.0
-13.5,226.875,0.0
-13.5,228.125,0.0
-13.5,229.375,0.0
-13.5,230.62499999999997,0.0
-13.5,231.875,0.0
-13.5,233.12500000000003,0.0
-13.5,234.375,0.0
-13.5,235.62500000000003,0.0
-13.5,236.875,0.0
-13.5,238.12500000000003,0.0
-13.5,239.375,0.0
-13.5,240.62500000000003,0.0
-13.5,241.875,0.0
-13.5,243.12500000000003,0.0
-13.5,244.375,0.0
-13.5,245.625,0.0
-13.5,246.875,0.0
-13.5,248.125,0.0
-13.5,249.37499999999997,0.0
-13.5,250.625,0.0
-13.5,251.87499999999997,0.0
-13.5,253.125,0.0
-13.5,254.37500000000003,0.0
-13.5,255.625,0.0
-13.5,256.875,0.0
-13.5,258.125,0.0
-13.5,259.375,0.0
-13.5,260.625,0.0
-13.5,261.875,0.0
-13.5,263.125,0.0
-13.5,264.375,0.0
-13.5,265.625,0.0
-13.5,266.875,0.0
-13.5,268.125,0.0
-13.5,269.375,0.0
-13.5,270.625,0.0
-13.5,271.875,0.0
-13.5,273.125,0.0
-13.5,274.375,0.0
-13.5,275.625,0.0
-13.5,276.875,0.0
-13.5,278.125,0.0
-13.5,279.375,0.0
-13.5,280.625,0.0
-13.5,281.875,0.099076465
-13.5,283.125,0.79343003
-13.5,284.375,5.5943727
-13.5,285.625,13.355798
-13.5,286.875,20.624372
-13.5,288.125,25.118834
-13.5,289.375,40.078342
-13.5,290.625,18.94182
-13.5,291.875,10.223889
-13.5,293.125,22.483435
-13.5,294.375,4.0633745
-13.5,295.625,4.3936353
-13.5,296.875,5.549348
-13.5,298.125,3.993072
-13.5,299.37500000000006,5.429286
-13.5,300.625,2.5243573
-13.5,301.875,1.859928
-13.5,303.125,5.0502114
-13.5,304.375,6.6783767
-13.5,305.625,1.8573108
-13.5,306.875,1.7560298
-13.5,308.125,2.492854
-13.5,309.375,4.172665
-13.5,310.625,1.206178
-13.5,311.875,1.6846635
-13.5,313.125,2.2580237
-13.5,314.375,1.7707372
-13.5,315.625,1.5717013
-13.5,316.875,2.631831
-13.5,318.125,7.009873
-13.5,319.375,16.228682
-13.5,320.62500000000006,22.577412
-13.5,321.875,14.128787
-13.5,323.125,0.0
-13.5,324.375,0.0
-13.5,325.625,0.0
-13.5,326.875,0.0
-13.5,328.125,0.0
-13.5,329.375,0.0
-13.5,330.625,0.0
-13.5,331.875,0.0
-13.5,333.125,0.0
-13.5,334.375,0.0
-13.5,335.625,0.0
-13.5,336.875,0.0
-13.5,338.125,0.0
-13.5,339.375,0.0
-13.5,340.625,0.0
-13.5,341.875,0.0
-13.5,343.125,0.0
-13.5,344.37500000000006,0.0
-13.5,345.625,0.0
-13.5,346.875,0.0
-13.5,348.125,0.0
-13.5,349.375,0.0
-13.5,350.625,0.0
-13.5,351.875,0.0
-13.5,353.125,0.0
-13.5,354.375,0.0
-13.5,355.625,0.0
-13.5,356.875,0.0
